"url","Pases","In Migrant Es"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","Francia","5.017"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","Santo Tomé y Príncipe","1.642"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","España","1.406"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","Camerún","877"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","Nigeria","394"
"https://datosmacro.expansion.com/demografia/migracion/inmigracion/guinea-ecuatorial","Gabón","281"
